Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area,Soil_Type
3170,108,15,30,8,1442,245,221,100,2675,Rawah,C7745
2639,78,14,42,0,2170,237,214,105,2474,Commanche,C2703
2902,56,24,162,61,4365,228,183,76,1142,Rawah,C7745
2985,234,17,192,65,2984,190,253,198,1012,Commanche,C4758
3301,287,24,900,198,3813,148,231,220,2292,Commanche,C7755
3117,342,6,541,-60,819,208,231,162,1062,Neota,C7201
3004,311,5,162,39,384,206,236,169,485,Neota,C7201
3316,124,2,543,55,3565,222,237,151,4056,Rawah,C8776
3202,74,14,258,-9,3001,236,213,106,2017,Commanche,C7755
2581,197,10,162,39,1249,218,249,165,1159,Commanche,C2705
2958,355,8,361,110,2403,207,226,157,1932,Commanche,C7757
3075,217,5,127,12,1911,215,244,166,540,Commanche,C7756
2814,146,21,85,2,3150,243,232,107,2610,Rawah,C4744
2713,168,25,170,47,1939,231,240,126,2297,Commanche,C4703
2884,126,12,67,9,3078,240,231,119,1666,Rawah,C7745
2824,59,10,42,1,1158,228,220,125,2568,Commanche,C4704
3078,198,22,926,250,4400,208,252,169,1354,Commanche,C7757
3077,154,7,488,78,5449,229,241,145,3357,Rawah,C7745
2712,350,11,30,8,997,201,222,160,2219,Commanche,C7757
2814,212,10,150,26,3223,211,250,173,6546,Rawah,C7746
3050,9,6,0,0,3583,214,228,152,1782,Rawah,C7745
2949,10,8,150,17,3642,211,224,149,6481,Rawah,C7745
2974,117,1,60,0,2616,220,237,153,1790,Rawah,C7101
2064,279,37,90,62,228,99,216,244,192,Cache,C2706
2880,256,12,85,-1,2778,193,247,193,418,Commanche,C7757
2651,52,11,180,-1,1288,226,215,122,6068,Rawah,C4744
3184,194,11,90,17,3154,219,249,163,1172,Commanche,C7756
3070,0,1,514,203,6103,217,236,156,3895,Rawah,C7745
3045,92,15,1100,247,3196,242,215,98,1022,Commanche,C4703
3135,49,17,633,-30,540,225,201,104,1739,Neota,C7757
3061,46,15,1179,192,2761,223,206,112,1259,Commanche,C7755
2589,69,8,134,-12,1448,229,224,128,1184,Commanche,C2703
2995,166,18,60,4,3437,232,243,135,5976,Rawah,C7745
2268,175,44,150,70,883,201,217,102,904,Cache,C2717
3149,315,7,342,7,3289,201,234,172,4525,Rawah,C7745
2956,345,14,85,19,1294,192,217,163,2335,Commanche,C7757
2739,87,5,481,59,1484,227,231,138,1622,Rawah,C7745
2963,110,8,0,0,2312,234,231,129,1680,Rawah,C7745
2851,93,5,510,85,2022,227,233,140,849,Commanche,C4704
2509,323,10,335,26,390,194,230,175,1742,Cache,C2717
2772,29,12,30,4,3034,216,214,133,5676,Rawah,C7102
2728,107,7,295,18,1401,233,232,131,872,Commanche,C4704
3021,232,8,819,123,5816,207,248,178,5783,Rawah,C4744
3047,33,16,382,43,4020,215,203,119,4267,Rawah,C7745
2973,84,9,30,0,2221,233,225,125,2831,Commanche,C7756
2729,20,9,330,-6,1173,214,221,143,1222,Rawah,C4744
3259,168,16,408,108,977,231,245,140,2446,Rawah,C7745
3166,252,13,365,57,283,190,248,196,3053,Commanche,C7202
2884,176,24,108,45,2912,224,244,139,1307,Commanche,C4758
3375,338,9,552,36,1401,200,227,166,1248,Commanche,C8771
3095,133,9,150,4,1473,234,236,133,3300,Commanche,C7757
2976,85,8,258,57,3671,232,227,128,2780,Rawah,C7745
3270,277,17,467,172,4294,173,241,207,1300,Rawah,C7745
2716,102,33,108,55,1638,253,178,26,1431,Commanche,C4758
3125,255,12,300,29,1825,192,247,193,2638,Commanche,C7756
3046,31,1,162,1,3059,218,235,154,390,Rawah,C7201
2677,70,29,150,72,1170,237,171,46,1248,Commanche,C7757
2903,5,13,30,2,1323,204,215,148,2448,Commanche,C7102
2708,335,13,190,52,1761,191,223,171,1310,Commanche,C4758
2980,66,10,513,175,2869,230,220,122,1490,Commanche,C2705
3159,357,20,601,-31,3681,185,200,149,2908,Rawah,C7746
2597,213,25,182,69,1006,189,254,189,1250,Commanche,C2705
2851,135,13,127,15,2547,240,234,122,2554,Rawah,C7202
2817,88,6,618,29,785,229,230,135,1460,Commanche,C4704
2988,105,25,272,121,6201,252,200,60,4100,Rawah,C7745
2770,39,10,60,2,825,221,219,132,3074,Commanche,C7700
3217,180,15,42,14,4914,224,248,152,408,Rawah,C8771
3199,171,10,216,20,4055,227,245,149,738,Commanche,C7202
3296,138,7,30,0,1570,231,238,139,3099,Rawah,C8771
2693,48,7,42,1,1374,223,225,138,649,Commanche,C7755
2807,63,18,60,17,2121,233,202,94,2118,Commanche,C7202
3328,247,10,60,7,2037,198,248,188,2006,Commanche,C7756
3281,283,8,127,14,5941,199,241,181,488,Rawah,C7201
3124,238,14,162,6,2448,195,251,192,421,Commanche,C7755
3175,357,9,474,30,5678,207,225,156,644,Rawah,C7745
3316,78,14,124,-3,2780,237,213,104,1712,Commanche,C8771
2980,90,1,201,5,2806,220,237,153,1943,Rawah,C7745
3273,4,17,446,28,1153,195,205,145,664,Neota,C7756
3130,110,12,421,51,5271,240,227,115,1172,Rawah,C7745
3258,264,6,335,12,4387,204,243,178,730,Rawah,C8771
3026,42,14,256,81,1805,222,209,119,3454,Commanche,C7757
2833,71,29,95,52,2214,237,169,42,1892,Commanche,C4758
3294,17,5,120,3,1616,216,229,151,3308,Neota,C7202
2318,109,26,255,67,319,253,201,59,853,Cache,C2704
3131,174,23,323,36,2512,227,244,137,3406,Commanche,C7757
3179,315,4,234,13,4972,209,236,166,2577,Rawah,C7202
2879,45,3,295,67,2508,220,232,149,2045,Rawah,C4744
2751,13,12,331,0,1343,208,216,143,1187,Rawah,C4744
3110,262,7,134,26,1260,204,244,179,1485,Commanche,C7202
2891,217,16,0,0,891,201,254,185,685,Commanche,C7202
3272,54,17,30,10,4391,228,203,103,3569,Commanche,C7201
2809,60,7,0,0,2131,225,226,135,2573,Rawah,C7202
3202,16,21,0,0,1834,197,190,124,2192,Commanche,C7757
2573,230,36,30,13,2767,143,245,218,972,Commanche,C2705
2966,197,13,0,0,2162,216,251,167,1199,Commanche,C4758
3066,144,24,469,107,480,245,228,98,1666,Commanche,C7757
3403,301,11,124,30,2462,189,235,186,2605,Commanche,C8771
2773,39,19,618,94,2671,217,195,106,1725,Commanche,C7756
3364,167,13,757,85,4340,230,245,143,2301,Commanche,C8771
2753,149,14,0,0,3097,238,238,127,1879,Rawah,C7745
2841,86,12,30,-9,1932,238,219,110,1716,Commanche,C4758
3254,119,5,124,-5,3609,228,235,141,3864,Rawah,C8771
2546,229,31,376,-53,633,158,250,213,1292,Commanche,C2705
2950,105,16,433,-66,607,245,219,99,1865,Rawah,C7745
2837,1,20,395,140,983,188,199,145,931,Commanche,C7755
3275,66,8,228,20,1022,228,225,131,1964,Rawah,C8771
3289,100,20,433,108,4050,249,208,79,1044,Commanche,C7757
3134,114,9,120,-5,750,235,232,128,2143,Rawah,C7202
3081,28,14,120,21,1392,214,209,128,2592,Commanche,C7757
2663,169,14,30,0,1167,230,245,144,671,Commanche,C2703
2807,297,14,42,11,2796,181,235,194,4462,Rawah,C7102
3136,50,11,300,18,2856,225,217,125,1022,Commanche,C7700
3004,241,2,201,17,3964,214,241,164,900,Rawah,C7745
3096,26,7,272,25,3963,217,225,144,1922,Rawah,C7745
3007,55,6,60,8,983,224,227,139,366,Commanche,C7202
2058,95,43,150,118,180,244,141,0,319,Cache,C2702
3156,307,10,365,49,5520,193,234,181,603,Rawah,C7745
2306,261,15,30,3,1259,183,247,202,1320,Cache,C4703
2909,358,24,391,-7,700,176,188,144,240,Commanche,C7757
2353,284,18,30,11,1385,168,237,208,395,Cache,C4703
3179,289,17,95,24,4060,171,236,204,1347,Commanche,C8772
3175,162,2,0,0,1604,221,239,154,1739,Neota,C7101
3064,56,3,90,-5,2395,222,232,146,2177,Commanche,C7756
2509,226,29,85,46,1480,167,252,208,1181,Commanche,C2704
2958,151,21,270,69,1211,241,234,112,726,Rawah,C7745
2838,163,16,175,6,1176,233,243,135,1710,Commanche,C4703
3168,152,4,0,0,2121,224,239,151,4158,Neota,C7101
2717,77,8,360,86,1566,230,226,129,1679,Rawah,C4744
3212,40,24,95,5,1816,215,181,90,2280,Commanche,C7757
2649,290,10,30,4,1621,193,239,185,541,Commanche,C7757
3154,340,25,524,113,930,160,195,170,1747,Commanche,C7700
2607,203,35,175,1,1544,179,245,175,331,Commanche,C2705
2556,140,8,295,10,1224,233,238,136,4819,Rawah,C6731
2897,28,13,108,-1,1392,215,212,131,1572,Rawah,C7745
2679,72,8,509,79,1129,229,226,130,2673,Rawah,C4744
3155,84,5,90,-5,1917,227,231,139,469,Rawah,C7202
3352,299,21,684,172,859,155,226,209,450,Neota,C7757
3050,102,6,30,2,3261,230,233,137,626,Rawah,C7745
2192,45,4,0,0,872,221,231,146,1423,Cache,C2705
3003,235,21,255,85,2830,180,253,205,1855,Commanche,C7757
2614,117,16,153,29,1034,246,223,101,1826,Rawah,C7746
2352,28,35,192,31,576,184,143,71,400,Cache,C4703
2383,244,29,201,54,256,149,247,225,674,Cache,C4703
2781,227,32,67,37,2881,159,250,212,1207,Commanche,C2705
3199,39,6,201,12,3343,220,227,142,3486,Rawah,C7202
3265,40,19,834,198,1554,218,196,106,3141,Commanche,C7757
3116,329,20,212,-3,2903,169,212,181,741,Rawah,C7745
3155,108,6,379,21,4402,231,233,136,1979,Rawah,C7745
2968,245,10,331,59,6030,200,248,185,5216,Rawah,C7745
1998,81,14,60,-16,351,238,215,106,516,Cache,C2717
2538,58,9,90,12,446,227,221,127,1025,Cache,C2717
3173,39,6,379,32,934,221,226,141,2550,Neota,C7202
2002,294,42,134,109,162,74,191,238,153,Cache,C4703
3027,4,12,30,3,6592,204,218,150,3288,Rawah,C7102
3275,323,5,242,32,5641,207,235,166,503,Rawah,C7201
2830,6,18,366,32,2711,195,201,140,108,Commanche,C4703
2622,89,18,120,-12,1100,244,209,88,968,Rawah,C7746
3106,357,13,390,26,3726,198,215,154,4365,Rawah,C7745
2847,243,13,30,9,684,195,250,192,170,Commanche,C7202
2541,206,28,108,41,1173,191,252,181,1290,Commanche,C2704
3150,151,15,190,34,1973,238,239,127,3226,Commanche,C7757
3397,310,13,124,21,2556,185,231,186,2594,Commanche,C8771
2818,133,12,90,17,2766,239,234,122,2421,Rawah,C7745
2532,334,8,234,24,864,202,229,167,811,Cache,C2717
3236,326,14,283,18,3999,183,223,179,1668,Commanche,C7201
2501,119,15,150,6,497,245,225,104,1486,Cache,C2717
2718,115,4,212,21,1986,227,236,144,6226,Rawah,C4744
3392,118,21,90,29,4214,251,216,82,3931,Commanche,C7757
3171,339,18,162,45,3861,179,212,170,3393,Commanche,C7700
3128,196,21,258,23,3139,210,252,167,751,Commanche,C7790
2124,130,31,42,20,914,252,206,57,258,Cache,C2704
2929,172,14,875,143,2461,228,246,146,1489,Commanche,C4758
3425,310,35,180,74,3505,105,192,216,1347,Rawah,C8772
2914,69,11,182,1,3460,231,219,119,4104,Rawah,C4744
2962,139,10,339,26,4476,235,237,132,4052,Rawah,C7745
2705,64,20,218,65,1101,234,195,85,2040,Rawah,C4744
2904,17,6,42,2,2862,215,226,148,1616,Commanche,C7102
2338,341,19,0,0,1320,177,209,168,918,Cache,C4703
2652,45,15,175,43,2262,223,207,115,2222,Commanche,C4703
2879,247,14,85,-6,1889,189,250,197,1495,Commanche,C7202
3217,33,8,270,18,309,219,223,140,1209,Neota,C7202
2882,27,10,60,2,3739,216,219,139,3664,Rawah,C7745
3166,9,25,313,84,2352,182,180,127,858,Commanche,C7757
2488,302,15,67,21,150,178,232,194,323,Cache,C4703
2373,337,25,153,54,834,158,198,174,1129,Cache,C4703
2758,20,21,350,70,1358,201,191,120,2030,Commanche,C7757
3044,82,21,42,9,4890,244,199,76,247,Rawah,C7746
2672,77,11,351,20,939,234,220,117,1798,Rawah,C7745
3250,156,3,450,23,4480,223,239,152,2167,Rawah,C8771
2246,4,32,459,89,757,162,162,124,1006,Cache,C4703
2930,269,12,60,15,5766,190,244,194,1249,Rawah,C7745
2838,56,5,430,45,1994,223,229,141,1897,Rawah,C7745
2446,53,16,212,60,977,227,203,105,976,Cache,C4703
3269,196,23,190,60,3280,208,252,166,2940,Rawah,C7745
3110,352,14,361,93,2832,195,215,157,2521,Commanche,C7756
3338,53,12,153,15,2742,227,215,120,2429,Rawah,C8772
3290,88,7,60,-12,5615,231,229,131,752,Rawah,C8771
2791,122,8,376,20,2187,233,234,133,1793,Rawah,C4744
2114,332,28,470,106,577,145,193,181,350,Cache,C2706
3140,18,8,268,46,636,214,223,145,1723,Rawah,C7201
3142,28,4,330,42,2536,218,232,150,1533,Rawah,C7745
3156,93,30,339,90,1761,250,180,37,2742,Rawah,C7745
2770,36,14,573,77,301,218,208,123,990,Commanche,C4704
3031,96,5,42,2,3200,228,233,139,2542,Commanche,C7202
2887,30,11,175,12,1492,216,215,133,2419,Commanche,C4704
2935,203,20,30,-4,2268,206,253,175,1852,Commanche,C7757
2951,52,19,295,0,787,226,197,97,2026,Commanche,C7700
2966,192,15,404,176,2986,218,251,163,1485,Commanche,C2705
2924,144,6,108,0,1805,230,239,143,564,Commanche,C7756
3111,90,12,192,18,2779,239,220,110,2966,Commanche,C7756
2997,239,23,182,76,2736,170,252,213,2368,Commanche,C7757
3216,146,7,277,58,2554,230,239,142,750,Commanche,C7756
3195,63,10,335,-11,1958,229,221,124,2942,Rawah,C7745
3144,7,8,150,49,4660,210,224,151,1445,Rawah,C7746
2344,331,19,0,0,430,172,213,179,807,Cache,C4703
3147,128,9,42,5,3339,235,235,131,658,Commanche,C7201
3162,349,9,342,125,2184,204,225,160,1050,Commanche,C7756
3107,0,2,0,0,3743,216,235,156,1087,Rawah,C7202
3031,241,11,636,27,5868,199,249,187,4322,Rawah,C7745
2861,122,21,67,33,124,250,218,85,1328,Rawah,C7746
3255,72,15,190,1,1691,236,209,101,2768,Rawah,C8772
3236,337,20,95,47,153,173,209,172,1503,Neota,C7202
2919,70,18,30,11,5697,236,202,90,1211,Rawah,C7202
2494,25,7,42,3,1243,217,225,145,1416,Commanche,C4703
2788,54,8,0,0,488,225,222,130,875,Rawah,C7202
3388,160,13,390,59,997,233,242,138,4194,Neota,C8771
3168,112,24,342,69,1440,252,207,68,2314,Rawah,C7201
2680,2,9,162,30,1663,208,224,153,6684,Rawah,C4744
2886,226,31,757,129,4068,161,250,210,1466,Commanche,C4758
2399,82,21,297,92,902,244,197,73,875,Cache,C2704
3242,278,7,108,19,3304,202,241,179,1510,Commanche,C7202
2900,37,12,495,58,2703,219,212,126,1082,Commanche,C7755
2975,197,22,162,80,2634,208,252,168,1277,Commanche,C4758
3259,148,18,404,84,1805,241,236,117,1343,Neota,C7757
2668,157,6,0,0,30,227,241,148,1129,Commanche,C6102
2948,320,17,134,36,4452,173,221,187,2313,Rawah,C7746
3143,322,21,424,78,361,164,215,189,1676,Neota,C7201
2403,9,32,295,60,738,167,159,114,589,Cache,C4703
3198,80,16,0,0,1575,240,209,94,2809,Rawah,C7745
2574,52,10,150,29,594,226,218,125,1080,Rawah,C4201
3284,310,12,417,96,1661,186,231,185,3060,Rawah,C8772
3017,68,16,124,28,1006,235,207,99,2818,Rawah,C7745
3253,27,17,216,71,962,211,200,121,1643,Rawah,C7201
3223,75,3,108,1,540,223,234,147,1148,Neota,C7700
2295,304,31,277,-17,511,118,206,219,624,Cache,C4703
2771,162,16,60,9,648,234,242,134,2888,Commanche,C4704
2793,35,6,30,3,1543,219,227,144,2294,Commanche,C7755
2029,304,32,30,22,85,115,204,220,700,Cache,C6102
2923,63,3,390,1,3987,222,233,146,4272,Rawah,C7202
3047,302,6,560,109,2974,204,237,173,1026,Commanche,C7756
2543,207,24,108,29,1048,197,253,181,1624,Commanche,C2705
2922,0,0,0,0,4372,218,238,156,5460,Rawah,C7102
2979,14,8,0,0,892,213,224,148,2609,Commanche,C7202
2508,142,9,30,-8,1812,233,238,136,488,Commanche,C4703
2591,300,35,85,40,2181,102,201,227,2336,Commanche,C4704
2497,173,15,67,11,1168,228,246,146,1148,Commanche,C2705
3052,70,5,30,2,1215,225,230,140,2002,Rawah,C7202
3222,183,23,876,-47,4158,219,248,149,1549,Commanche,C7757
2966,195,14,247,91,4206,217,251,165,1590,Rawah,C4744
2989,9,5,162,13,3755,215,230,153,886,Rawah,C7745
2760,350,13,30,-2,1442,197,218,159,1575,Rawah,C7202
3050,72,17,120,44,1956,237,204,92,2994,Commanche,C7757
2875,114,26,0,0,242,253,205,62,1476,Rawah,C7746
2395,51,15,417,128,484,226,207,110,957,Cache,C2704
3039,69,18,360,24,4519,236,203,92,845,Rawah,C7746
2993,181,12,446,94,3684,224,248,154,994,Rawah,C4744
3196,110,11,469,64,361,239,228,118,907,Commanche,C7755
2948,357,9,474,50,3423,205,223,155,1802,Rawah,C7745
3202,189,9,256,21,2576,221,247,160,1022,Rawah,C7201
2866,219,17,201,86,1442,198,254,188,1950,Commanche,C4758
3239,343,13,124,15,1833,193,219,165,362,Commanche,C8703
2690,336,22,85,31,2028,165,203,175,2671,Rawah,C7745
2987,90,9,162,24,1463,233,227,125,1895,Rawah,C7201
3271,103,8,67,10,6363,233,230,130,67,Rawah,C7201
2801,73,16,124,19,2296,237,208,97,3355,Rawah,C4744
3072,102,13,150,35,655,241,223,110,421,Commanche,C7755
3117,1,18,270,54,300,191,202,146,1200,Rawah,C7201
3189,104,2,218,1,5610,222,236,150,3042,Rawah,C7101
2375,37,25,190,105,752,210,176,89,781,Cache,C4703
2968,101,12,192,49,3470,240,224,112,1660,Rawah,C7745
3047,225,5,510,56,5838,213,245,169,4913,Rawah,C7745
2987,336,14,361,66,4720,187,220,171,1897,Rawah,C7745
3517,32,12,365,24,1421,217,214,130,960,Neota,C8776
3273,338,18,216,33,2014,178,211,171,391,Commanche,C8772
3145,175,19,1020,97,3115,227,246,144,2539,Commanche,C7757
2951,273,33,421,242,2525,118,228,240,914,Commanche,C4758
3216,7,14,404,79,1207,201,211,145,5100,Neota,C7201
2544,38,15,60,0,201,218,205,118,1387,Commanche,C6102
2946,49,5,30,0,1583,222,229,143,2107,Commanche,C7102
3233,74,16,618,85,649,237,208,98,1798,Rawah,C7201
3089,305,13,362,49,4987,184,233,189,540,Rawah,C7745
3019,131,4,300,39,4383,227,237,145,725,Rawah,C7745
2736,64,14,390,6,2603,232,211,108,2213,Commanche,C4703
3014,289,15,162,55,4254,177,237,200,2290,Rawah,C7745
2369,76,19,67,24,150,239,202,86,872,Cache,C2705
3131,286,16,713,210,3300,172,237,204,2274,Commanche,C7755
3002,308,6,771,116,1358,204,236,171,2029,Commanche,C7756
2718,83,31,201,153,1627,245,172,33,1237,Commanche,C4758
2561,8,11,124,6,1124,207,218,147,2366,Commanche,C4704
3021,19,11,360,59,1355,212,216,140,2382,Rawah,C7745
2966,4,13,150,22,3309,202,214,148,2126,Commanche,C7700
3245,51,6,582,208,2912,223,227,139,3172,Commanche,C7755
2679,43,21,272,152,845,219,189,96,816,Commanche,C7757
3313,195,28,361,107,807,203,249,164,931,Rawah,C7201
2750,146,14,134,33,421,238,238,127,2512,Rawah,C7746
2323,347,6,85,7,1560,208,230,160,571,Cache,C4703
3272,170,15,285,54,3105,230,245,143,2197,Rawah,C7745
3179,34,30,319,116,1170,200,159,77,450,Rawah,C7201
3102,333,2,420,17,1263,214,236,160,1289,Neota,C7202
2014,45,18,30,11,127,222,198,104,324,Cache,C6102
2243,255,19,30,12,1233,173,248,211,400,Cache,C4703
3356,159,3,481,135,1998,223,240,152,2320,Neota,C7756
2380,90,26,67,34,457,249,189,53,876,Commanche,C2705
2844,12,7,258,92,3532,213,226,150,5978,Rawah,C4744
3191,90,5,390,16,4137,228,231,137,2942,Rawah,C7101
2926,53,5,30,-1,808,223,229,142,2190,Rawah,C7202
3266,265,14,218,71,4907,183,245,201,1138,Rawah,C7745
2219,311,21,335,152,531,157,220,200,216,Cache,C2703
3056,57,15,573,197,1860,229,207,108,2933,Commanche,C7755
3311,287,15,785,41,3288,176,238,202,960,Commanche,C8772
2538,150,28,510,130,488,242,226,93,1266,Commanche,C2705
3154,282,19,457,30,3672,166,238,211,1383,Commanche,C7201
3051,135,1,426,31,4564,220,238,154,1239,Rawah,C7745
3015,311,22,509,240,771,155,219,201,1360,Commanche,C7757
3137,291,22,240,77,1501,152,230,215,2363,Commanche,C7757
3127,171,6,180,15,3972,225,243,153,1355,Rawah,C7745
2981,100,30,426,237,1911,253,186,39,721,Commanche,C4758
3306,13,16,842,103,1958,203,205,136,700,Commanche,C7700
3024,134,24,67,20,6462,249,221,86,3290,Rawah,C7746
3166,153,19,277,73,212,239,237,120,2964,Neota,C7756
3062,215,30,60,1,1708,177,251,194,485,Commanche,C7755
2391,4,8,319,104,1276,210,225,153,1072,Cache,C2703
2890,0,5,67,13,579,212,230,156,1790,Rawah,C7745
3098,127,16,234,40,4134,245,228,107,658,Rawah,C7745
3280,315,0,371,37,4981,217,237,157,874,Rawah,C7745
3232,335,20,306,81,2774,171,209,175,474,Commanche,C7201
2778,35,13,658,111,703,218,211,126,1224,Commanche,C4704
2832,128,12,127,25,1248,239,233,122,3121,Commanche,C7755
3162,259,7,0,0,1207,203,244,180,306,Commanche,C7103
2859,155,13,390,106,3376,235,241,135,3009,Rawah,C4744
3132,76,13,95,14,2955,236,216,109,2100,Commanche,C7755
2845,49,9,0,0,3014,224,220,129,4101,Rawah,C7202
3181,195,3,170,1,4504,219,241,159,1041,Commanche,C7202
2776,85,20,300,135,300,244,202,78,708,Rawah,C7746
2563,268,36,60,39,1082,107,227,245,1269,Commanche,C7710
2905,113,17,582,73,488,247,221,97,1291,Commanche,C4704
2887,173,22,90,17,1050,227,245,138,1963,Commanche,C7757
2335,205,10,234,60,582,215,249,169,725,Cache,C2705
2908,7,14,256,75,4981,201,211,145,466,Rawah,C7745
2962,318,17,60,21,2310,174,223,188,2227,Commanche,C7202
2944,286,11,402,13,2108,189,240,190,1015,Commanche,C7202
2984,23,12,404,49,908,212,214,136,810,Commanche,C7755
2549,333,25,268,31,912,155,199,178,1722,Commanche,C7757
2826,58,11,175,30,2402,228,218,122,3175,Rawah,C7745
3141,0,7,573,104,2490,210,228,155,1328,Commanche,C7756
3391,192,13,618,191,2394,219,250,162,866,Commanche,C7756
2486,344,18,120,33,1243,182,210,165,794,Commanche,C4703
3141,18,3,134,5,2711,217,233,153,1282,Rawah,C7202
3174,74,18,300,19,5248,239,203,89,2732,Rawah,C7745
2842,62,5,30,1,3062,224,230,142,3068,Rawah,C7202
3263,339,16,319,91,1339,184,215,169,2495,Rawah,C7745
3210,123,7,743,0,1019,231,235,137,2206,Commanche,C7757
3014,182,30,300,63,1597,213,242,140,1188,Commanche,C4758
3380,312,14,850,139,1057,181,229,188,2078,Commanche,C7756
2204,313,22,127,24,1140,157,218,198,1182,Cache,C4703
3056,317,25,270,-47,1099,146,209,199,2806,Rawah,C7745
3486,330,14,120,39,1652,185,222,176,2021,Neota,C8776
3001,39,3,300,72,2311,220,232,149,2470,Commanche,C7756
2529,95,6,400,26,871,229,231,136,1266,Commanche,C6102
2393,126,18,390,99,457,248,224,97,997,Cache,C2704
2865,39,17,212,54,216,218,199,111,450,Rawah,C7745
2994,42,13,256,46,513,222,210,121,1702,Commanche,C7700
2515,234,13,85,8,1047,198,251,189,1054,Cache,C2717
2910,86,15,90,-7,1218,241,213,98,1624,Rawah,C7746
2791,51,9,0,0,3411,225,221,129,6049,Rawah,C7102
3108,62,4,150,4,4295,223,232,145,1499,Rawah,C7201
3086,101,12,242,39,4471,241,223,110,2605,Rawah,C7745
2987,51,12,859,234,1477,226,213,119,1959,Commanche,C7757
3189,258,6,255,17,5816,207,243,175,2007,Rawah,C7202
2912,122,8,258,-15,671,233,234,133,1988,Rawah,C7201
2955,296,14,150,13,5610,180,235,195,2041,Rawah,C7202
3090,195,11,170,20,6090,218,250,165,2247,Rawah,C7102
3400,175,14,446,116,2180,227,247,149,531,Commanche,C8771
2975,225,10,513,79,5970,207,249,179,6458,Rawah,C7745
3249,167,14,360,62,2024,231,244,142,1822,Commanche,C7756
2316,2,16,390,92,1116,196,208,148,408,Cache,C4703
2754,22,13,577,55,180,211,211,134,853,Commanche,C4704
2710,346,24,134,71,1499,165,194,162,1209,Commanche,C7755
2582,106,3,330,12,2848,226,235,145,2761,Commanche,C4704
2599,205,20,313,60,1482,205,254,177,2028,Commanche,C2705
3147,248,25,218,65,2521,158,248,222,1490,Commanche,C7757
3231,133,9,335,88,4119,235,236,132,1294,Rawah,C7745
2963,168,8,85,9,1374,227,243,150,365,Commanche,C7756
2913,108,2,437,4,4911,223,236,149,3054,Rawah,C3502
3199,73,5,319,17,5048,226,230,139,2234,Rawah,C7201
3263,267,13,484,83,624,185,245,199,268,Neota,C7700
3401,176,12,127,0,3000,226,246,150,902,Commanche,C8703
3140,28,4,90,4,2751,218,232,150,1215,Rawah,C7202
3133,137,9,150,17,607,235,237,133,2155,Rawah,C7202
2818,54,12,391,96,3218,227,213,117,6263,Rawah,C4744
3067,333,14,618,46,3848,188,222,172,2601,Rawah,C7745
3030,91,13,242,32,4135,240,218,106,2563,Rawah,C7745
2512,231,12,201,27,984,200,251,187,1020,Commanche,C2703
3072,111,16,218,31,1218,246,221,99,1284,Commanche,C7757
3342,159,30,270,113,3903,235,230,103,3027,Commanche,C7757
3231,276,14,42,13,1026,181,242,200,1894,Neota,C7202
3134,77,16,376,72,3795,239,208,95,834,Rawah,C7745
3285,276,11,42,4,1705,190,242,192,1476,Commanche,C7756
2798,304,18,108,40,1765,169,228,199,2844,Rawah,C7745
